os,language,task,input_size,pid,status,rtime,ru_utime,ru_stime,ru_maxrss,ru_minflt,ru_majflt,ru_inblock,ru_oublock,ru_nvcsw,ru_nivcsw,memory_mb,cpu_time,execution_time,task_with_size
Manjaro GNOME 25.0.10 Minimal,Python 3,fasta,250000,4979,0,0.8867850303649902,0.741973,0.131334,10872,1210,0,0,0,48,3,10.6171875,0.873307,0.8867850303649902,fasta-250000
Manjaro GNOME 25.0.10 Minimal,Python 3,fasta,250000,4982,0,0.9032342433929444,0.853688,0.035789,10740,1208,0,0,0,44,6,10.48828125,0.889477,0.9032342433929444,fasta-250000
Manjaro GNOME 25.0.10 Minimal,Python 3,fasta,250000,4985,0,0.9082133769989014,0.8858349999999999,0.008558,10872,1206,0,0,0,48,5,10.6171875,0.8943929999999999,0.9082133769989014,fasta-250000
Manjaro GNOME 25.0.10 Minimal,Python 3,fasta,250000,4988,0,0.935832977294922,0.8974909999999999,0.024078,10872,1207,0,0,0,48,7,10.6171875,0.921569,0.935832977294922,fasta-250000
Manjaro GNOME 25.0.10 Minimal,Python 3,fasta,250000,4991,0,0.8714818954467773,0.842472,0.0149749999999999,10872,1207,0,0,0,48,4,10.6171875,0.8574469999999998,0.8714818954467773,fasta-250000
Manjaro GNOME 25.0.10 Minimal,Python 3,fasta,250000,4994,0,0.8834950923919678,0.8654689999999999,0.005037,10872,1210,0,0,0,47,2,10.6171875,0.8705059999999999,0.8834950923919678,fasta-250000
Manjaro GNOME 25.0.10 Minimal,Python 3,fasta,250000,4997,0,0.9006094932556152,0.887745,0.0,10680,1203,0,0,0,48,0,10.4296875,0.887745,0.9006094932556152,fasta-250000
Manjaro GNOME 25.0.10 Minimal,Python 3,fasta,250000,5000,0,0.9142444133758544,0.888234,0.011939,10868,1209,0,0,0,47,9,10.61328125,0.900173,0.9142444133758544,fasta-250000
Manjaro GNOME 25.0.10 Minimal,Python 3,fasta,250000,5003,0,0.8995232582092285,0.8767499999999999,0.010839,10872,1208,0,0,0,48,1,10.6171875,0.887589,0.8995232582092285,fasta-250000
Manjaro GNOME 25.0.10 Minimal,Python 3,fasta,250000,5006,0,0.892636775970459,0.867663,0.0125449999999999,10872,1211,0,0,0,48,3,10.6171875,0.8802079999999999,0.892636775970459,fasta-250000
