os,language,task,input_size,pid,status,rtime,ru_utime,ru_stime,ru_maxrss,ru_minflt,ru_majflt,ru_inblock,ru_oublock,ru_nvcsw,ru_nivcsw
Ubuntu Desktop 24.04.3,Java,mandelbrot,1000,4861,0,0.1504199504852295,0.111651,0.075761,43772,5239,0,0,64,201,3
Ubuntu Desktop 24.04.3,Java,mandelbrot,1000,4884,0,0.153761625289917,0.125265,0.068077,44628,5366,0,0,64,202,1
Ubuntu Desktop 24.04.3,Java,mandelbrot,1000,4907,0,0.15113544464111328,0.116959,0.063502,44048,5242,0,0,64,205,1
Ubuntu Desktop 24.04.3,Java,mandelbrot,16000,4930,0,14.789475202560425,14.572968,0.2797,44028,5305,0,0,64,300,21
Ubuntu Desktop 24.04.3,Java,mandelbrot,16000,4953,0,14.310044288635254,10.201678,4.152701,44424,5288,0,0,64,238,11
Ubuntu Desktop 24.04.3,Java,mandelbrot,16000,4976,0,15.866342306137085,14.558506,0.157181,44200,5274,0,0,64,257,13
Ubuntu Desktop 24.04.3,Java,mandelbrot,16000,4999,0,18.052516222000122,14.411221,0.10271999999999999,43736,5319,0,0,64,246,22
Ubuntu Desktop 24.04.3,Java,mandelbrot,16000,5022,0,14.516242504119873,14.226935,0.350697,44120,5309,0,0,64,256,20
Ubuntu Desktop 24.04.3,Java,mandelbrot,16000,5045,0,18.38332223892212,11.314377,2.83068,44284,5341,0,0,64,220,11
Ubuntu Desktop 24.04.3,Java,mandelbrot,16000,5075,0,14.504950284957886,14.35232,0.20382499999999998,44232,5311,0,0,64,259,11
Ubuntu Desktop 24.04.3,Java,mandelbrot,16000,5102,0,14.47319507598877,14.240315,0.28168499999999996,43976,5297,0,0,64,245,11
Ubuntu Desktop 24.04.3,Java,mandelbrot,16000,5125,0,14.35372805595398,14.212247,0.185609,44292,5285,0,0,64,233,11
Ubuntu Desktop 24.04.3,Java,mandelbrot,16000,5148,0,14.091322422027588,7.067555,7.065699,44412,5379,0,0,64,232,0
