os,language,task,input_size,pid,status,rtime,ru_utime,ru_stime,ru_maxrss,ru_minflt,ru_majflt,ru_inblock,ru_oublock,ru_nvcsw,ru_nivcsw
Ubuntu Server 24.04.3,C,mandelbrot,1000,2175,0,0.02808356285095215,0.021504,0.004757,10496,159,0,0,0,10,0
Ubuntu Server 24.04.3,C,mandelbrot,16000,2178,0,4.911247491836548,4.874585,0.034337,32896,8002,0,0,0,11,7
Ubuntu Server 24.04.3,C,mandelbrot,16000,2181,0,4.858263254165649,4.783779,0.07209299999999999,32896,8001,0,0,0,12,9
Ubuntu Server 24.04.3,C,mandelbrot,16000,2184,0,4.897845506668091,4.754332,0.140715,32896,8000,0,0,0,10,8
Ubuntu Server 24.04.3,C,mandelbrot,16000,2187,0,4.804065227508545,4.730983,0.070822,32896,8002,0,0,0,11,5
Ubuntu Server 24.04.3,C,mandelbrot,16000,2190,0,4.798058271408081,4.795596,0.0,32896,8002,0,0,0,12,6
Ubuntu Server 24.04.3,C,mandelbrot,16000,2193,0,4.88594913482666,4.88338,0.0,32896,8001,0,0,0,12,1
Ubuntu Server 24.04.3,C,mandelbrot,16000,2196,0,4.8892059326171875,4.83778,0.048073,32896,8001,0,0,0,11,11
Ubuntu Server 24.04.3,C,mandelbrot,16000,2199,0,4.822139739990234,4.7738309999999995,0.045737,32896,8002,0,0,0,12,9
Ubuntu Server 24.04.3,C,mandelbrot,16000,2202,0,4.907141447067261,4.884036,0.021088,32896,8001,0,0,0,12,7
Ubuntu Server 24.04.3,C,mandelbrot,16000,2205,0,4.7253406047821045,4.723152,0.0,32896,8000,0,0,0,12,0
